Product ID,Product Name,Price,Color,Product Page URL,Downloaded Image ID,Downloaded Image URL,Brand
loafersshfmws0033,Bow Leather Loafers,"Rs.8,450.00",sand,https://lamaretail.com/collections/man-shoes/products/bow-leather-loafers-shfmws0033-sand,bow-leather-loafers-shfmws0033-sand_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0033-BEIGE-BOW-LEATHER-LOAFERS_1_a3534b79-6e85-44cc-83c7-54ebb9d2e97f.jpg?v=1711437637&width=1080,Lama
loafersshfmws0033,Bow Leather Loafers,"Rs.8,450.00",sand,https://lamaretail.com/collections/man-shoes/products/bow-leather-loafers-shfmws0033-sand,bow-leather-loafers-shfmws0033-sand_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0033-BEIGE-BOW-LEATHER-LOAFERS_1.jpg?v=1711691822&width=1000,Lama
shfmws0024dark,Leather Slippers Shfmws0024,"Rs.5,950.00",brown,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0024-dark-brown,leather-slippers-shfmws0024-dark-brown_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0024-DARK-BROWN-LEATHER-SLIPPERS_2.jpg?v=1708153865&width=1080,Lama
shfmws0024dark,Leather Slippers Shfmws0024,"Rs.5,950.00",brown,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0024-dark-brown,leather-slippers-shfmws0024-dark-brown_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0024-DARK-BROWN-LEATHER-SLIPPERS_3.jpg?v=1708153865&width=1000,Lama
loafersshfmws0029,Tassel Loafers,"Rs.8,950.00",navy,https://lamaretail.com/collections/man-shoes/products/tassel-loafers-shfmws0029-navy,tassel-loafers-shfmws0029-navy_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0029-NAVY-TASSEL-LOAFERS_2.jpg?v=1708315051&width=1080,Lama
loafersshfmws0029,Tassel Loafers,"Rs.8,950.00",navy,https://lamaretail.com/collections/man-shoes/products/tassel-loafers-shfmws0029-navy,tassel-loafers-shfmws0029-navy_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0029-NAVY-TASSEL-LOAFERS_2_d8af923f-cc7f-4b24-9055-ef239daa02b9.jpg?v=1709880722&width=1000,Lama
loafersshfmws0033,Bow Leather Loafers,"Rs.8,450.00",chocolate,https://lamaretail.com/collections/man-shoes/products/bow-leather-loafers-shfmws0033-chocolate,bow-leather-loafers-shfmws0033-chocolate_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0033-CHOCOLATE-BOW-LEATHER-LOAFERS_1.jpg?v=1708238043&width=1080,Lama
loafersshfmws0033,Bow Leather Loafers,"Rs.8,450.00",chocolate,https://lamaretail.com/collections/man-shoes/products/bow-leather-loafers-shfmws0033-chocolate,bow-leather-loafers-shfmws0033-chocolate_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0033-CHOCOLATE-BOW-LEATHER-LOAFERS_3.jpg?v=1708238043&width=1000,Lama
mfs24bs002dark,Leather Boat Shoes Mfs24bs002,"Rs.7,950.00",brown,https://lamaretail.com/collections/man-shoes/products/leather-boat-shoes-mfs24bs002-dark-brown,leather-boat-shoes-mfs24bs002-dark-brown_1.jpg,https://lamaretail.com/cdn/shop/files/MFS24BS002-DARK-BROWN-LEATHER-BOAT-SHOES_2.jpg?v=1710847497&width=1080,Lama
mfs24bs002dark,Leather Boat Shoes Mfs24bs002,"Rs.7,950.00",brown,https://lamaretail.com/collections/man-shoes/products/leather-boat-shoes-mfs24bs002-dark-brown,leather-boat-shoes-mfs24bs002-dark-brown_2.jpg,https://lamaretail.com/cdn/shop/files/MFS24BS002-DARK-BROWN-LEATHER-BOAT-SHOES_3.jpg?v=1710847497&width=1000,Lama
loafersshfmws0046,Slip On Loafers,"Rs.6,950.00",honey,https://lamaretail.com/collections/man-shoes/products/slip-on-loafers-shfmws0046-honey,slip-on-loafers-shfmws0046-honey_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0046-HONEY-SLIP-ON-LOAFERS_1.jpg?v=1708238452&width=1080,Lama
loafersshfmws0046,Slip On Loafers,"Rs.6,950.00",honey,https://lamaretail.com/collections/man-shoes/products/slip-on-loafers-shfmws0046-honey,slip-on-loafers-shfmws0046-honey_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0046-HONEY-SLIP-ON-LOAFERS_1_52c5de6a-d7fe-4cc1-9b62-1f4df2717b93.jpg?v=1708238452&width=1000,Lama
broguesshfmws0015,Classic Leather Brogues,"Rs.8,950.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-brogues-shfmws0015-black,classic-leather-brogues-shfmws0015-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0015-BLACK-CLASSSIC-LEATHER-BROGUES_6.jpg?v=1708239051&width=1080,Lama
broguesshfmws0015,Classic Leather Brogues,"Rs.8,950.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-brogues-shfmws0015-black,classic-leather-brogues-shfmws0015-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0015-BLACK-CLASSSIC-LEATHER-BROGUES_1.jpg?v=1708239051&width=1000,Lama
classicleather,Classic,"Rs.8,950.00",loafers,https://lamaretail.com/collections/man-shoes/products/classic-leather-loafers,classic-leather-loafers_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0032-CHOCOLATE-CLASSIC-LEATHER-LOAFERS_2.jpg?v=1708081611&width=1080,Lama
classicleather,Classic,"Rs.8,950.00",loafers,https://lamaretail.com/collections/man-shoes/products/classic-leather-loafers,classic-leather-loafers_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0032-CHOCOLATE-CLASSIC-LEATHER-LOAFERS_2_b3431d93-5d51-4269-88c2-f8023d3defe9.jpg?v=1709880998&width=1000,Lama
slippersshfmws0024,Leather Slippers,"Rs.5,950.00",black,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0024-black,leather-slippers-shfmws0024-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0024-BLACK-LEATHER-SLIPPERS_3.jpg?v=1708153861&width=1080,Lama
slippersshfmws0024,Leather Slippers,"Rs.5,950.00",black,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0024-black,leather-slippers-shfmws0024-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0024-BLACK-LEATHER-SLIPPERS_2.jpg?v=1708153861&width=1000,Lama
moccasinsshfmws0023,Classic Leather Moccasins,"Rs.6,950.00",taupe,https://lamaretail.com/collections/man-shoes/products/classic-leather-moccasins-shfmws0023-taupe,classic-leather-moccasins-shfmws0023-taupe_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0023-TAUPE-CLASSIC-LEATHER-MOCCASINS_2.jpg?v=1708690089&width=1080,Lama
moccasinsshfmws0023,Classic Leather Moccasins,"Rs.6,950.00",taupe,https://lamaretail.com/collections/man-shoes/products/classic-leather-moccasins-shfmws0023-taupe,classic-leather-moccasins-shfmws0023-taupe_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0023-TAUPE-CLASSIC-LEATHER-MOCCASINS_3_abbb075f-dfd8-49e8-9575-1e4f869cab77.jpg?v=1709879782&width=1000,Lama
onsshfmws0043,Classic Leather Slip Ons,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-slip-ons-shfmws0043-black,classic-leather-slip-ons-shfmws0043-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0043-BLACK-CLASSIC-LEATHER-SLIP-ONS_1.jpg?v=1726056884&width=1080,Lama
onsshfmws0043,Classic Leather Slip Ons,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-slip-ons-shfmws0043-black,classic-leather-slip-ons-shfmws0043-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0043-BLACK-CLASSIC-LEATHER-SLIP-ONS_2.jpg?v=1726056884&width=1000,Lama
shoesshfmws0013,Lace Up Derby Shoes,"Rs.8,950.00",brown,https://lamaretail.com/collections/man-shoes/products/lace-up-derby-shoes-shfmws0013-brown,lace-up-derby-shoes-shfmws0013-brown_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0013-BROWN-LACE-UP-DERBY-SHOES_7.jpg?v=1708239567&width=1080,Lama
shoesshfmws0013,Lace Up Derby Shoes,"Rs.8,950.00",brown,https://lamaretail.com/collections/man-shoes/products/lace-up-derby-shoes-shfmws0013-brown,lace-up-derby-shoes-shfmws0013-brown_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0013-BROWN-LACE-UP-DERBY-SHOES_7_99087335-2c9e-476d-b293-a9856c0580e1.jpg?v=1708239567&width=1000,Lama
onsshfmws0043,Classic Leather Slip Ons,"Rs.7,950.00",olive,https://lamaretail.com/collections/man-shoes/products/classic-leather-slip-ons-shfmws0043-olive,classic-leather-slip-ons-shfmws0043-olive_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0043-OLIVE-CLASSIC-LEATHER-SLIP-ONS_3.jpg?v=1708238272&width=1080,Lama
onsshfmws0043,Classic Leather Slip Ons,"Rs.7,950.00",olive,https://lamaretail.com/collections/man-shoes/products/classic-leather-slip-ons-shfmws0043-olive,classic-leather-slip-ons-shfmws0043-olive_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0043-OLIVE-CLASSIC-LEATHER-SLIP-ONS_3_39f331f5-44d2-4238-8cb1-319d46ce5cae.jpg?v=1709881455&width=1000,Lama
shoesshfmws0016,Double Monk Leather Shoes,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/double-monk-leather-shoes-shfmws0016-black,double-monk-leather-shoes-shfmws0016-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0016-BLACK-DOUBLE-MONK-LEATHER-SHOES_2.jpg?v=1708239096&width=1080,Lama
shoesshfmws0016,Double Monk Leather Shoes,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/double-monk-leather-shoes-shfmws0016-black,double-monk-leather-shoes-shfmws0016-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0016-BLACK-DOUBLE-MONK-LEATHER-SHOES_3.jpg?v=1708239096&width=1000,Lama
loafersshfmws0040,Classic Leather Loafers,"Rs.7,450.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-loafers-shfmws0040-black,classic-leather-loafers-shfmws0040-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0040-BLACK-CLASSIC-LEATHER-LOAFERS_2.jpg?v=1708238173&width=1080,Lama
loafersshfmws0040,Classic Leather Loafers,"Rs.7,450.00",black,https://lamaretail.com/collections/man-shoes/products/classic-leather-loafers-shfmws0040-black,classic-leather-loafers-shfmws0040-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0040-BLACK-CLASSIC-LEATHER-LOAFERS_7.jpg?v=1708238173&width=1000,Lama
slippersshfmws0025,Leather Slippers,"Rs.5,950.00",caramel,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0025-caramel,leather-slippers-shfmws0025-caramel_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0025-CARAMEL-LEATHER-SLIPPERS_2.jpg?v=1708153898&width=1080,Lama
slippersshfmws0025,Leather Slippers,"Rs.5,950.00",caramel,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0025-caramel,leather-slippers-shfmws0025-caramel_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0025-CARAMEL-LEATHER-SLIPPERS_3_8abc7759-464e-49c4-8ae3-6141907b217b.jpg?v=1709880254&width=1000,Lama
shfmws0026dark,Leather Slippers Shfmws0026,"Rs.5,950.00",navy,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0026-dark-navy,leather-slippers-shfmws0026-dark-navy_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0026-DARK-NAVY-LEATHER-SLIPPERS_2.jpg?v=1708153925&width=1080,Lama
shfmws0026dark,Leather Slippers Shfmws0026,"Rs.5,950.00",navy,https://lamaretail.com/collections/man-shoes/products/leather-slippers-shfmws0026-dark-navy,leather-slippers-shfmws0026-dark-navy_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0026-DARK-NAVY-LEATHER-SLIPPERS_3.jpg?v=1708153925&width=1000,Lama
shoesshfmws0013,Lace Up Derby Shoes,"Rs.8,950.00",black,https://lamaretail.com/collections/man-shoes/products/lace-up-derby-shoes-shfmws0013-black,lace-up-derby-shoes-shfmws0013-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0013-BLACK-LACE-UP-DERBY-SHOES_2.jpg?v=1708239543&width=1080,Lama
shoesshfmws0013,Lace Up Derby Shoes,"Rs.8,950.00",black,https://lamaretail.com/collections/man-shoes/products/lace-up-derby-shoes-shfmws0013-black,lace-up-derby-shoes-shfmws0013-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0013-BLACK-LACE-UP-DERBY-SHOES_5.jpg?v=1708239543&width=1000,Lama
joggersshfmws0030,Leather Joggers,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/leather-joggers-shfmws0030-black,leather-joggers-shfmws0030-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0030-BLACK-LEATHER-JOGGERS_2.jpg?v=1708239193&width=1080,Lama
joggersshfmws0030,Leather Joggers,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/leather-joggers-shfmws0030-black,leather-joggers-shfmws0030-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0030-BLACK-LEATHER-JOGGERS_3.jpg?v=1702360273&width=1000,Lama
sneakersshfmws0019,Platform Sneakers,"Rs.8,450.00",tan,https://lamaretail.com/collections/man-shoes/products/platform-sneakers-shfmws0019-tan,platform-sneakers-shfmws0019-tan_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0019-TAN-PLATFORM-SNEAKERS_5.jpg?v=1708237667&width=1080,Lama
sneakersshfmws0019,Platform Sneakers,"Rs.8,450.00",tan,https://lamaretail.com/collections/man-shoes/products/platform-sneakers-shfmws0019-tan,platform-sneakers-shfmws0019-tan_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0019-TAN-PLATFORM-SNEAKERS_1_e8de91dc-e19a-4704-8be2-c0aaf62d4f9b.jpg?v=1708237667&width=1000,Lama
sneakersshfmws0018,Textured Leather Sneakers,"Rs.8,450.00",black,https://lamaretail.com/collections/man-shoes/products/textured-leather-sneakers-shfmws0018-black,textured-leather-sneakers-shfmws0018-black_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0018-BLACK-TEXTURED-LEATHER-SNEAKERS_7.jpg?v=1708237130&width=1080,Lama
sneakersshfmws0018,Textured Leather Sneakers,"Rs.8,450.00",black,https://lamaretail.com/collections/man-shoes/products/textured-leather-sneakers-shfmws0018-black,textured-leather-sneakers-shfmws0018-black_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMWS0018-BLACK-TEXTURED-LEATHER-SNEAKERS_1.jpg?v=1708237130&width=1000,Lama
shfmss0003all,Everyday Sneakers Shfmss0003,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/everyday-sneakers-shfmss0003-all-black,everyday-sneakers-shfmss0003-all-black_1.jpg,https://lamaretail.com/cdn/shop/products/SHFMSS0003-ALL-BLACK-EVERYDAY-SNEAKERS_2.webp?v=1708237471&width=1080,Lama
shfmss0003all,Everyday Sneakers Shfmss0003,"Rs.7,950.00",black,https://lamaretail.com/collections/man-shoes/products/everyday-sneakers-shfmss0003-all-black,everyday-sneakers-shfmss0003-all-black_2.jpg,https://lamaretail.com/cdn/shop/products/SHFMSS0003-ALL-BLACK-EVERYDAY-SNEAKERS_1.webp?v=1708237471&width=1000,Lama
joggershfmss0001,The Jogger,"Rs.9,450.00",black,https://lamaretail.com/collections/man-shoes/products/the-jogger-shfmss0001-black,the-jogger-shfmss0001-black_1.jpg,https://lamaretail.com/cdn/shop/products/SHFMSS0001-BLACK-EVERYDAY-SNEAKERS_2.webp?v=1708238997&width=1080,Lama
joggershfmss0001,The Jogger,"Rs.9,450.00",black,https://lamaretail.com/collections/man-shoes/products/the-jogger-shfmss0001-black,the-jogger-shfmss0001-black_2.jpg,https://lamaretail.com/cdn/shop/products/SHFMSS0001-BLACK-EVERYDAY-SNEAKERS_8.webp?v=1708238997&width=1000,Lama
loafersshfmss0011,Casual Summer Loafers,"Rs.5,950.00",burgundy,https://lamaretail.com/collections/man-shoes/products/casual-summer-loafers-shfmss0011-burgundy,casual-summer-loafers-shfmss0011-burgundy_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMSS0011-BURGENDY-CASUAL-SUMMER-LOAFERS_2.jpg?v=1708238126&width=1080,Lama
loafersshfmss0011,Casual Summer Loafers,"Rs.5,950.00",burgundy,https://lamaretail.com/collections/man-shoes/products/casual-summer-loafers-shfmss0011-burgundy,casual-summer-loafers-shfmss0011-burgundy_2.jpg,https://lamaretail.com/cdn/shop/files/SHFMSS0011-BURGUNDY-CASUAL-SUMMER-LOAFERS_2.jpg?v=1708238126&width=1000,Lama
loafersshfmss0010,Slip On Loafers,"Rs.7,950.00",coffee,https://lamaretail.com/collections/man-shoes/products/slip-on-loafers-shfmss0010-coffee,slip-on-loafers-shfmss0010-coffee_1.jpg,https://lamaretail.com/cdn/shop/files/SHFMSS0010-COFFEE-SLIP-ON-LOAFERS_2.jpg?v=1709724552&width=1080,Lama
